2700,Social Security Number,IN 9,"Record the Social Security Number (SSN) assigned to the participant.
 NOTE: THE SSN MUST NOT BE INCLUDED UNLESS SPECIFIED UNDER PROGRAM 
OR FUNDING STREAM REPORTING REQUIREMENTS.",XXXXXXXXX,"This Item is blank in public use file to 
preserve participant confidentiality.",,,,,,R,R
2701,WIB Name,AN 75,"Record the WIB Name from which the reportable individual/participant received 
services
Leave blank if this data element does not apply or is unknown",N/A,"This Item is blank in public use file to 
preserve participant confidentiality.",,RDEV,RDEV,RDEV,RDEV,RDEV,RDEV
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
2702,Office Name,AN 75,"Record the Office Name from which the participant received services
Leave blank if this data element does not apply or is unknown",N/A,"This Item is blank in public use file to 
preserve participant confidentiality.",,RDEV,RDEV,RDEV,RDEV,RDEV,RDEV
SECTION E.11 ADDITIONAL MISC. ELEMENTS (ADDED 2021),,,,,,,,,,,,
3004,"Individualized Services 
Provided Virtual/Online",IN 1,"Record the method in which the individualized services other than training were 
delivered to the participant at any point during program participation.   
 
Record 1 if the participant received individualized services other than training 
that were delivered only through virtual/online methods. 
Record 2 if the participant received individualized services other than training 
that were delivered  through in-person and virtual/online methods. 
Record 0 if the participant received individualized services other than training 
that were delivered only through in-person methods. 
 
Leave blank if the participant did not receive any individualized services other 
than training at any point during program participation.","1 = Virtual/Online 
2 = Mix of In-person and Virtual/Online
0 = No Virtual/Online, In-person Only",New item effective PY 2021 Q1,,R,R,R,R,R,
3005,"Transitioning Service Member 
Warm Handover",IN 1,"Record 1 if the transitioning service member (defined as a person who has not 
yet separated from the U.S. military or has separated in the past 180 days) was 
referred or offered additional services through the Department of Labor by 
his/her military branch.  
Record 2 if the  transitioning service member (defined as a person who has not 
yet separated from the U.S. military or has separated in the past 180 days) 
received information about  DOL services during their transition but was NOT 
sent to the AJC by his/her military officer.
Record 3 if the service member was not made aware of DOL services from 
his/her Commander.
Record 0 if the participant is not a transitioning service member.","1 = Yes, received information and was 
sent to the AJC by military officer.
2 = Yes, received information but visited 
AJC on their own accord.
3 = No, information was not provided.
0 = Not TSM",New item effective PY 2021 Q1,,R,,,,,R
3006,"Transitioning Service Member 
Housing Plan",IN1,"Record a 1 if the transitioning service member (defined as a person who has not 
yet separated from the U.S. military or has separated in the past 180 days) was 
assessed by the military as having an adequate post-transition housing plan.  
Record a 2 if the  transitioning service member (defined as a person who has 
not yet separated from the U.S. military or has separated in the past 180 days) 
was assessed by the military as not having an adequate post-transition plan.
Record 0 if the participant is not a transitioning service member.","1= Yes, adequate housing plan
2 = No, housing plan is not adequate or 
non-existent
0 = Not TSM",New item effective PY 2021 Q1,,R,,,,,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
3007,"Referred from Department of 
Veterans Affairs (VA) Services",IN 1,"This data element reflects the agency where the participant was referred from.  
Record 1 if the participant was referred to the AJC from the Department of 
Veterans Affairs Vocational Rehabilitation and Employment Service for Labor 
Market Information to be used in development of the Individual Written 
Rehabilitation Plan (IWRP).  Note: this alone will not begin a participation 
period.  
Record 2 if the participant was referred from the Department of Veterans 
Affairs Vocational Rehabilitation and Employment Service for employment 
services. 
Record 3 if the participant was referred from the Department of Veterans 
Affairs Regional Office for employment services.
Record 4 if the participant was referred from the Department of Veterans 
Affairs Medical Center for employment services.
Record 5 if the participant entered into a Registered Apprenticeship program 
and a Department of Veterans Affairs Vocational Rehabilitation participant or if 
the participant was a registered apprentice at the time of program entry and 
Department of Veterans Affairs Vocational Rehabilitation participant
Record 9 if the participant indicates they were referred by the Department of 
Veterans Affairs, but does not specify which of the above programs referred 
them.","1 =  Referred from the VA VR&E for LMI 
to be used in development of the IWRP   
2 = Referred from the VA VR&E for 
employment services
3= Referred from the VA Regional Office 
for employment services.
4= Referred from the VA Medical Center 
for employment services.
5 = Department of Veterans Affairs 
Vocational Rehabilitation Funded
9 = Referred by VA, Entity Unknown",New item effective PY 2021 Q1,,R,,,,,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
SECTION F - CALCULATED FIELDS,,,,,,,,,,,,
CALC4000,State postal abbreviation,AN 2,Based on WIPS submission file ID,"AK, AL, etc.",,R,R,R,R,R,R,R
CALC4001,"Served by an adult funding 
stream",IN 1,"Item 903-Adult = 1,2,3","1 = Yes 
0= No",,R,R,R,R,R,R,R
CALC4002,"Served by a dislocated worker 
funding stream",IN 1,"Item 904-Dislocated worker = 1,2,3 or Item 900-Rapid response additional 
assistance = 1","1 = Yes 
0= No",,R,R,R,R,R,R,R
CALC4003,"Served by a youth funding 
stream",IN 1,"Item 905-Youth = 1,2,3","1 = Yes 
0= No",,R,R,R,R,R,R,R
CALC4004,"Served by a dislocated worker 
grant",IN 1,Item 2003-DWG Grant Number has grant number,"1 = Yes 
0= No",,R,R,R,R,R,R,R
CALC4005,"Received services under the 
Wagner-Peyser Act",IN 1,Item 918-Wagner-Peyser Employment Service = 1,1 = Yes 0= No,,,R,R,R,R,R,R
CALC4006,Reportable individual,IN 1,Based on definition of WIOA reportable individual,"1 = Yes 
0= No",,R,R,R,R,R,R,R
CALC4007,WIOA Measurable skill gains,IN 1,Based on definition of WIOA measurable skill gains,"1 = Skill gain 
0 = No skill gain 
blank = not applicable",,,R,R,R,R,R,R
CALC4008,"Achievement of at least one 
educational functioning level 
of a participant in an 
education program that 
provides instruction below 
the post-secondary level",IN 1,Based on definition of WIOA measurable skill gains,"1 = Skill gain 
0 = No skill gain 
blank = not applicable",,,R,R,R,R,R,R
CALC4009,"Attainment of a high school 
diploma or its equivalent",IN 1,Based on definition of WIOA measurable skill gains,"1 = Skill gain 
0 = No skill gain 
blank = not applicable",,,R,R,R,R,R,R
CALC4010,"Transcript or report card for 
either secondary or post-
secondary education that 
shows a participant is 
achieving the state unit's 
academic standards",IN 1,Based on definition of WIOA measurable skill gains,"1 = Skill gain 
0 = No skill gain 
blank = not applicable",,,R,R,R,R,R,R
CALC4011,"Satisfactory or better progress 
report, towards established 
milestones from an 
employer/training provider  
who is providing training",IN 1,Based on definition of WIOA measurable skill gains,"1 = Skill gain 
0 = No skill gain 
blank = not applicable",,,R,R,R,R,R,R
CALC4012,"Successful completion of an 
exam that is required for a 
particular occupation, 
progress in attaining technical 
or occupational skills as 
evidenced by trade-related 
benchmarks such as 
knowledge-based exams",IN 1,Based on definition of WIOA measurable skill gains,"1 = Skill gain 
0 = No skill gain 
blank = not applicable",,,R,R,R,R,R,R
CALC4013,"WIOA Employment rate 
(quarter 2)",IN 1,Based on definition of WIOA quarter 2 employment rate,"1 = Employed 
0 = Not employed
blank = not applicable",,,R,R,R,R,R,R
CALC4014,"WIOA Youth Employment rate 
(quarter 2)",IN 1,Based on definition of WIOA quarter 2 employment rate for youth,"1 = Employed 
0 = Not employed
blank = not applicable",,,R,R,R,R,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
CALC4015,"WIOA Median earnings 
(quarter 2)",IN 7,Based on definition of WIOA median earnings,"0000000
blank = not applicable","Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,R,R,R
